"Sampling_date","Site","Replicate_number","Chlorophyll.A","Velocity","Sample.Type","Algae_Type","Concentration"
2024-09-26,"T1",12,0.7,NA,"Top rock","Diatoms",0.23
2024-09-26,"T1",13,0.5,NA,"Top rock","Diatoms",0.12
2024-09-26,"T1",14,1.6,NA,"Top rock","Diatoms",0.55
2024-09-26,"T1",15,0.8,NA,"Top rock","Diatoms",0.11
2024-09-26,"T1",16,0.9,NA,"Top rock","Diatoms",0.15
2024-09-26,"T1",17,4.5,NA,"Top rock","Diatoms",3.92
2024-09-26,"T1",18,2.5,NA,"Top rock","Diatoms",0.95
2024-09-26,"T1",19,0.6,NA,"Top rock","Diatoms",0.01
2024-09-26,"T1",20,0.8,NA,"Top rock","Diatoms",0.15
2024-09-26,"T2",1,0.5,NA,"Top rock","Diatoms",0.14
2024-09-26,"T2",2,0.3,NA,"Top rock","Diatoms",0.08
2024-09-26,"T2",3,0.2,NA,"Top rock","Diatoms",0
2024-09-26,"T2",4,5.4,NA,"Top rock","Diatoms",4.49
2024-09-26,"T2",5,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T2",6,0.4,NA,"Top rock","Diatoms",0.11
2024-09-26,"T2",7,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T2",8,0.6,NA,"Top rock","Diatoms",0.16
2024-09-26,"T2",9,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T2",10,8.5,NA,"Top rock","Diatoms",6.89
2024-09-26,"T2",11,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T2",12,1.4,NA,"Top rock","Diatoms",0.51
2024-09-26,"T2",13,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T2",14,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T2",15,3.6,NA,"Top rock","Diatoms",2.67
2024-09-26,"T2",16,0.4,NA,"Top rock","Diatoms",0.08
2024-09-26,"T2",17,0.7,NA,"Top rock","Diatoms",0
2024-09-26,"T2",18,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T2",19,1.5,NA,"Top rock","Diatoms",1.12
2024-09-26,"T2",20,1.1,NA,"Top rock","Diatoms",0.4
2024-09-26,"T3",1,0.5,NA,"Top rock","Diatoms",0.09
2024-09-26,"T3",2,2.1,NA,"Top rock","Diatoms",0.48
2024-09-26,"T3",3,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T3",4,0.4,NA,"Top rock","Diatoms",0.03
2024-09-26,"T3",5,0.8,NA,"Top rock","Diatoms",0
2024-09-26,"T3",6,0.1,NA,"Top rock","Diatoms",0
2024-09-26,"T3",7,0.5,NA,"Top rock","Diatoms",0
2024-09-26,"T3",8,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T3",9,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T3",10,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T3",11,0.5,NA,"Top rock","Diatoms",0
2024-09-26,"T3",12,0.5,NA,"Top rock","Diatoms",0
2024-09-26,"T3",13,0.2,NA,"Top rock","Diatoms",0
2024-09-26,"T3",14,0.4,NA,"Top rock","Diatoms",0
2024-09-26,"T3",15,0.2,NA,"Top rock","Diatoms",0
2024-09-26,"T3",16,0.5,NA,"Top rock","Diatoms",0
2024-09-26,"T3",17,0.5,NA,"Top rock","Diatoms",0.04
2024-09-26,"T3",18,0.6,NA,"Top rock","Diatoms",0
2024-09-26,"T3",19,0.3,NA,"Top rock","Diatoms",0
2024-09-26,"T3",20,0.2,NA,"Top rock","Diatoms",0
2024-10-26,"C1.5",1,1.04,0.34,"Top rock","Diatoms",0.57
2024-10-26,"C1.5",2,1.15,0.23,"Top rock","Diatoms",0.57
2024-10-26,"C1.5",3,3.92,0.3,"Top rock","Diatoms",3.43
2024-10-26,"C1.5",4,1.01,0.42,"Top rock","Diatoms",0.35
2024-10-26,"C1.5",5,0.12,0.44,"Top rock","Diatoms",0
2024-10-26,"C1.5",6,1.26,0.24,"Top rock","Diatoms",0.12
2024-10-26,"C1.5",7,1.95,0.48,"Top rock","Diatoms",1.24
2024-10-26,"C1.5",8,1.9,0.23,"Top rock","Diatoms",1.17
2024-10-26,"C1.5",9,1.7,0.34,"Top rock","Diatoms",1.4
2024-10-26,"C1.5",10,4.34,0.49,"Top rock","Diatoms",3.76
2024-10-26,"C1.5",11,1,0.55,"Top rock","Diatoms",0.55
2024-10-26,"C1.5",12,0.62,0.41,"Top rock","Diatoms",0.35
2024-10-26,"C1.5",13,0.09,0.81,"Top rock","Diatoms",0
2024-10-26,"C1.5",14,0.5,0.34,"Top rock","Diatoms",0.38
2024-10-26,"C1.5",15,0.1,0.32,"Top rock","Diatoms",0
2024-10-26,"C1.5",16,1.19,0.67,"Top rock","Diatoms",0.27
2024-10-26,"C1.5",17,0.37,0.57,"Top rock","Diatoms",0.06
2024-10-26,"C1.5",18,0.81,0.87,"Top rock","Diatoms",0.12
2024-10-26,"C1.5",19,0.28,0.67,"Top rock","Diatoms",0
2024-10-26,"C1.5",20,0.64,0.42,"Top rock","Diatoms",0.25
2024-10-26,"C2",1,0.5,0.44,"Top rock","Diatoms",0
2024-10-26,"C2",2,8.17,0.34,"Top rock","Diatoms",5.48
2024-10-26,"C2",3,0.61,0.5,"Top rock","Diatoms",0
2024-10-26,"C2",4,0.93,0.26,"Top rock","Diatoms",0.33
2024-10-26,"C2",5,0.44,0.56,"Top rock","Diatoms",0
2024-10-26,"C2",6,6.03,0.19,"Top rock","Diatoms",5.06
2024-10-26,"C2",7,8.14,0.39,"Top rock","Diatoms",6.57
2024-10-26,"C2",8,4.14,0.61,"Top rock","Diatoms",3.16
2024-10-26,"C2",9,2.43,0.22,"Top rock","Diatoms",1.97
2024-10-26,"C2",10,0.5,0.34,"Top rock","Diatoms",0.15
2024-10-26,"C2",11,0.75,0.43,"Top rock","Diatoms",0
2024-10-26,"C2",12,2.69,0.52,"Top rock","Diatoms",1.88
2024-10-26,"C2",13,5.02,0.27,"Top rock","Diatoms",3.91
2024-10-26,"C2",14,4.37,0.01,"Top rock","Diatoms",1.17
2024-10-26,"C2",15,1.67,0.46,"Top rock","Diatoms",1.14
2024-10-26,"C2",16,1.11,0.43,"Top rock","Diatoms",0.18
2024-10-26,"C2",17,1.01,0.31,"Top rock","Diatoms",0.44
2024-10-26,"C2",18,4.17,-0.06,"Top rock","Diatoms",3.5
2024-10-26,"C2",19,8.3,0.55,"Top rock","Diatoms",6.82
2024-10-26,"C2",20,1.56,0.49,"Top rock","Diatoms",0.65
2024-10-26,"T1",1,6.4,0.27,"Top rock","Diatoms",5.17
2024-10-26,"T1",2,1.47,0.29,"Top rock","Diatoms",1.11
2024-10-26,"T1",3,10.71,0.31,"Top rock","Diatoms",8.88
2024-10-26,"T1",4,2.76,0.49,"Top rock","Diatoms",2.05
2024-10-26,"T1",5,0.1,0.31,"Top rock","Diatoms",0
2024-10-26,"T1",6,3.39,0.36,"Top rock","Diatoms",2.84
2024-10-26,"T1",7,1.82,0.27,"Top rock","Diatoms",1.48
2024-10-26,"T1",8,2.5,0.23,"Top rock","Diatoms",2.12
2024-10-26,"T1",9,3.4,0.38,"Top rock","Diatoms",2.88
2024-10-26,"T1",10,1,0.02,"Top rock","Diatoms",0.76
2024-10-26,"T1",11,4.74,0.21,"Top rock","Diatoms",4.06
2024-10-26,"T1",12,0.15,0.29,"Top rock","Diatoms",0
2024-10-26,"T1",13,3.94,0.03,"Top rock","Diatoms",3.28
2024-10-26,"T1",14,1.27,0.64,"Top rock","Diatoms",0.64
2024-10-26,"T1",15,3.26,0.7,"Top rock","Diatoms",2.68
2024-10-26,"T1",16,1.19,0.5,"Top rock","Diatoms",0.22
2024-10-26,"T1",17,4.4,0.54,"Top rock","Diatoms",3.59
2024-10-26,"T1",18,1.04,0.6,"Top rock","Diatoms",0.67
2024-10-26,"T1",19,0.54,0.33,"Top rock","Diatoms",0.14
2024-10-26,"T1",20,1.5,0.45,"Top rock","Diatoms",0.94
2024-10-26,"T2",1,0.45,0.47,"Top rock","Diatoms",0
2024-10-26,"T2",2,2.85,0.55,"Top rock","Diatoms",1.68
2024-10-26,"T2",3,4.52,0.39,"Top rock","Diatoms",3.46
2024-10-26,"T2",4,0.89,0.26,"Top rock","Diatoms",0
2024-10-26,"T2",5,0.24,0.41,"Top rock","Diatoms",0
2024-10-26,"T2",6,5.4,0.47,"Top rock","Diatoms",3.68
2024-10-26,"T2",7,3.84,0.4,"Top rock","Diatoms",0.33
2024-10-26,"T2",8,1.01,0.38,"Top rock","Diatoms",0.73
2024-10-26,"T2",9,0.5,0.49,"Top rock","Diatoms",0
2024-10-26,"T2",10,3.73,0.39,"Top rock","Diatoms",3.08
2024-10-26,"T2",11,0.6,0.14,"Top rock","Diatoms",0.44
2024-10-26,"T2",12,1.13,0.11,"Top rock","Diatoms",0.78
2024-10-26,"T2",13,0.98,0.15,"Top rock","Diatoms",0.72
2024-10-26,"T2",14,3.77,0.15,"Top rock","Diatoms",3.07
2024-10-26,"T2",15,3.74,0.22,"Top rock","Diatoms",3.09
2024-10-26,"T2",16,0.19,0.09,"Top rock","Diatoms",0
2024-10-26,"T2",17,3.55,0.37,"Top rock","Diatoms",2.58
2024-10-26,"T2",18,1.58,0.17,"Top rock","Diatoms",0.41
2024-10-26,"T2",19,0.62,0.27,"Top rock","Diatoms",0
2024-10-26,"T2",20,1.71,0.53,"Top rock","Diatoms",0
2024-10-26,"T3",1,0.39,0.52,"Top rock","Diatoms",0
2024-10-26,"T3",2,0.27,0.4,"Top rock","Diatoms",0
2024-10-26,"T3",3,0.16,0.26,"Top rock","Diatoms",0
2024-10-26,"T3",4,1.31,0.36,"Top rock","Diatoms",0.33
2024-10-26,"T3",5,1.05,0.52,"Top rock","Diatoms",0.39
2024-10-26,"T3",6,0.92,0.21,"Top rock","Diatoms",0.36
2024-10-26,"T3",7,4.64,0.58,"Top rock","Diatoms",3.03
2024-10-26,"T3",8,2.45,0.38,"Top rock","Diatoms",0.69
2024-10-26,"T3",9,3.45,0.29,"Top rock","Diatoms",0.38
2024-10-26,"T3",10,0.2,0.37,"Top rock","Diatoms",0
2024-10-26,"T3",11,0.54,0.31,"Top rock","Diatoms",0.06
2024-10-26,"T3",12,3.37,0.52,"Top rock","Diatoms",2.06
2024-10-26,"T3",13,0.72,0.6,"Top rock","Diatoms",0.35
2024-10-26,"T3",14,0.45,0.27,"Top rock","Diatoms",0
2024-10-26,"T3",15,1.44,0.75,"Top rock","Diatoms",0.4
2024-10-26,"T3",16,2.42,0.55,"Top rock","Diatoms",0.23
2024-10-26,"T3",17,0.95,0.34,"Top rock","Diatoms",0.7
2024-10-26,"T3",18,0.12,0.31,"Top rock","Diatoms",0
2024-10-26,"T3",19,0.26,0.46,"Top rock","Diatoms",0
2024-10-26,"T3",20,0.51,0.24,"Top rock","Diatoms",0.04
2024-11-14,"C1.5",1,0.03,0.3,"Top rock","Diatoms",0
2024-11-14,"C1.5",2,0.28,0.34,"Top rock","Diatoms",0
2024-11-14,"C1.5",3,0.25,0.47,"Top rock","Diatoms",0
2024-11-14,"C1.5",4,0.16,0.24,"Top rock","Diatoms",0
2024-11-14,"C1.5",5,0.03,0.33,"Top rock","Diatoms",0
2024-11-14,"C1.5",6,0.13,0.35,"Top rock","Diatoms",0
2024-11-14,"C1.5",7,0.85,0.17,"Top rock","Diatoms",0.1
2024-11-14,"C1.5",8,0.96,0.2,"Top rock","Diatoms",0.3
2024-11-14,"C1.5",9,0.87,0.12,"Top rock","Diatoms",0.19
2024-11-14,"C1.5",10,0.34,0.27,"Top rock","Diatoms",0.03
2024-11-14,"C1.5",11,1.16,0.17,"Top rock","Diatoms",0.05
2024-11-14,"C1.5",12,0.16,0.23,"Top rock","Diatoms",0
2024-11-14,"C1.5",13,0.41,0.22,"Top rock","Diatoms",0
2024-11-14,"C1.5",14,0.93,0.69,"Top rock","Diatoms",0.4
2024-11-14,"C1.5",15,0.35,0.38,"Top rock","Diatoms",0
2024-11-14,"C1.5",16,1.54,0.32,"Top rock","Diatoms",0.4
2024-11-14,"C1.5",17,0.15,0.43,"Top rock","Diatoms",0
2024-11-14,"C1.5",18,0.23,0.68,"Top rock","Diatoms",0
2024-11-14,"C1.5",19,0.68,0.26,"Top rock","Diatoms",0
2024-11-14,"C1.5",20,0.64,0.42,"Top rock","Diatoms",0
2024-11-14,"C2",1,0.33,0.22,"Top rock","Diatoms",0
2024-11-14,"C2",2,0.3,0.24,"Top rock","Diatoms",0
2024-11-14,"C2",3,0.7,0.3,"Top rock","Diatoms",0
2024-11-14,"C2",4,0.74,0.04,"Top rock","Diatoms",0.41
2024-11-14,"C2",5,0.31,0.39,"Top rock","Diatoms",0
2024-11-14,"C2",6,0.21,0.34,"Top rock","Diatoms",0
2024-11-14,"C2",7,0.69,0.54,"Top rock","Diatoms",0.15
2024-11-14,"C2",8,0.06,0.33,"Top rock","Diatoms",0
2024-11-14,"C2",9,0.09,0.11,"Top rock","Diatoms",0
2024-11-14,"C2",10,0.53,0.06,"Top rock","Diatoms",0.16
2024-11-14,"C2",11,0.35,0.54,"Top rock","Diatoms",0
2024-11-14,"C2",12,0.62,0.32,"Top rock","Diatoms",0
2024-11-14,"C2",13,1.48,0.57,"Top rock","Diatoms",0.58
2024-11-14,"C2",14,0.14,0.27,"Top rock","Diatoms",0
2024-11-14,"C2",15,0.1,0.34,"Top rock","Diatoms",0
2024-11-14,"C2",16,0.91,0.03,"Top rock","Diatoms",0
2024-11-14,"C2",17,0.57,0.79,"Top rock","Diatoms",0.17
2024-11-14,"C2",18,0.92,0.54,"Top rock","Diatoms",0.02
2024-11-14,"C2",19,0.72,0.16,"Top rock","Diatoms",0.44
2024-11-14,"C2",20,0.35,0.21,"Top rock","Diatoms",0
2024-11-14,"T1",1,0.43,0.25,"Top rock","Diatoms",0
2024-11-14,"T1",2,0.23,0.16,"Top rock","Diatoms",0
2024-11-14,"T1",3,2.37,0.04,"Top rock","Diatoms",1.97
2024-11-14,"T1",4,1.49,0.04,"Top rock","Diatoms",1.15
2024-11-14,"T1",5,0.42,0.3,"Top rock","Diatoms",0
2024-11-14,"T1",6,0.77,0,"Top rock","Diatoms",0.46
2024-11-14,"T1",7,0.25,0.31,"Top rock","Diatoms",0
2024-11-14,"T1",8,0.24,0.36,"Top rock","Diatoms",0
2024-11-14,"T1",9,0.52,0.3,"Top rock","Diatoms",0
2024-11-14,"T1",10,0.72,0.22,"Top rock","Diatoms",0.13
2024-11-14,"T1",11,0.65,0.16,"Top rock","Diatoms",0.09
2024-11-14,"T1",12,0.9,-0.01,"Top rock","Diatoms",0.63
2024-11-14,"T1",13,0.1,0.18,"Top rock","Diatoms",0
2024-11-14,"T1",14,0.15,0.18,"Top rock","Diatoms",0
2024-11-14,"T1",15,0.29,0.02,"Top rock","Diatoms",0
2024-11-14,"T1",16,0.5,0.1,"Top rock","Diatoms",0.02
2024-11-14,"T1",17,0.2,0.33,"Top rock","Diatoms",0
2024-11-14,"T1",18,0.14,0.21,"Top rock","Diatoms",0
2024-11-14,"T1",19,2,0.08,"Top rock","Diatoms",1.5
2024-11-14,"T1",20,0.6,0.23,"Top rock","Diatoms",0.08
2024-11-14,"T2",1,3.03,0.12,"Top rock","Diatoms",2.54
2024-11-14,"T2",2,1.68,0.19,"Top rock","Diatoms",0.86
2024-11-14,"T2",3,0.7,0.31,"Top rock","Diatoms",0
2024-11-14,"T2",4,1.84,0.09,"Top rock","Diatoms",1.15
2024-11-14,"T2",5,1.23,0.22,"Top rock","Diatoms",0.7
2024-11-14,"T2",6,0.69,0.23,"Top rock","Diatoms",0.01
2024-11-14,"T2",7,2.2,0.22,"Top rock","Diatoms",1.5
2024-11-14,"T2",8,2.27,0.24,"Top rock","Diatoms",0.99
2024-11-14,"T2",9,0.23,0.18,"Top rock","Diatoms",0
2024-11-14,"T2",10,3.19,0.11,"Top rock","Diatoms",2.35
2024-11-14,"T2",11,2.42,0.04,"Top rock","Diatoms",1.91
2024-11-14,"T2",12,7,0.17,"Top rock","Diatoms",5.81
2024-11-14,"T2",13,0.98,0.15,"Top rock","Diatoms",0.47
2024-11-14,"T2",14,1.02,0.2,"Top rock","Diatoms",0.45
2024-11-14,"T2",15,2.5,0.08,"Top rock","Diatoms",1.61
2024-11-14,"T2",16,5.1,0.07,"Top rock","Diatoms",3.87
2024-11-14,"T2",17,0.02,0.29,"Top rock","Diatoms",0
2024-11-14,"T2",18,0.83,0.09,"Top rock","Diatoms",0.21
2024-11-14,"T2",19,1.85,0.28,"Top rock","Diatoms",0.72
2024-11-14,"T2",20,9.52,0.22,"Top rock","Diatoms",6.57
2024-11-14,"T3",1,0.26,0.3,"Top rock","Diatoms",0
2024-11-14,"T3",2,0.12,0.26,"Top rock","Diatoms",0
2024-11-14,"T3",3,0.34,0.24,"Top rock","Diatoms",0
2024-11-14,"T3",4,0.14,0.25,"Top rock","Diatoms",0
2024-11-14,"T3",5,1.34,0.12,"Top rock","Diatoms",1.07
2024-11-14,"T3",6,0.87,0.1,"Top rock","Diatoms",0.28
2024-11-14,"T3",7,0.96,0.26,"Top rock","Diatoms",0.15
2024-11-14,"T3",8,0.84,0.15,"Top rock","Diatoms",0.42
2024-11-14,"T3",9,0.59,0.1,"Top rock","Diatoms",0.21
2024-11-14,"T3",10,0.28,0.29,"Top rock","Diatoms",0
2024-11-14,"T3",11,0.31,0.25,"Top rock","Diatoms",0
2024-11-14,"T3",12,0.05,0.32,"Top rock","Diatoms",0
2024-11-14,"T3",13,0.14,0.21,"Top rock","Diatoms",0
2024-11-14,"T3",14,0.17,0.11,"Top rock","Diatoms",0
2024-11-14,"T3",15,0.3,0.14,"Top rock","Diatoms",0
2024-11-14,"T3",16,0.21,0.05,"Top rock","Diatoms",0
2024-11-14,"T3",17,0.63,0.04,"Top rock","Diatoms",0.47
2024-11-14,"T3",18,0.25,0.17,"Top rock","Diatoms",0
2024-11-14,"T3",19,0.17,0.08,"Top rock","Diatoms",0
2024-11-14,"T3",20,0.14,0.14,"Top rock","Diatoms",0
2025-01-16,"C1.5",1,2.04,0.54,"Top rock","Diatoms",1.36
2025-01-16,"C1.5",2,0.27,0.22,"Top rock","Diatoms",0
2025-01-16,"C1.5",3,0.54,0.43,"Top rock","Diatoms",0.25
2025-01-16,"C1.5",4,0.36,0.51,"Top rock","Diatoms",0
2025-01-16,"C1.5",5,0.73,0.38,"Top rock","Diatoms",0.43
2025-01-16,"C1.5",6,1.06,0.14,"Top rock","Diatoms",0.48
2025-01-16,"C1.5",7,1.83,0,"Top rock","Diatoms",1.4
2025-01-16,"C1.5",8,0.96,0.19,"Top rock","Diatoms",0.61
2025-01-16,"C1.5",9,0.39,0.21,"Top rock","Diatoms",0.04
2025-01-16,"C1.5",10,0.76,0.08,"Top rock","Diatoms",0.58
2025-01-16,"C1.5",11,0.55,0.12,"Top rock","Diatoms",0.26
2025-01-16,"C1.5",12,0.61,0.35,"Top rock","Diatoms",0.22
2025-01-16,"C1.5",13,0.12,0.45,"Top rock","Diatoms",0
2025-01-16,"C1.5",14,0.38,0.4,"Top rock","Diatoms",0
2025-01-16,"C1.5",15,0.19,0.52,"Top rock","Diatoms",0
2025-01-16,"C1.5",16,0.22,0.58,"Top rock","Diatoms",0
2025-01-16,"C1.5",17,0.2,0.26,"Top rock","Diatoms",0
2025-01-16,"C1.5",18,0.73,0.26,"Top rock","Diatoms",0.11
2025-01-16,"C1.5",19,0.43,0.24,"Top rock","Diatoms",0.06
2025-01-16,"C1.5",20,0.56,0.29,"Top rock","Diatoms",0
2025-01-16,"C2",1,1.31,0.49,"Top rock","Diatoms",0.85
2025-01-16,"C2",2,0.8,0.51,"Top rock","Diatoms",0.04
2025-01-16,"C2",3,1.17,0.63,"Top rock","Diatoms",0.33
2025-01-16,"C2",4,1.26,0.24,"Top rock","Diatoms",0.56
2025-01-16,"C2",5,3.06,0.42,"Top rock","Diatoms",2.02
2025-01-16,"C2",6,0.26,0.61,"Top rock","Diatoms",0
2025-01-16,"C2",7,1.57,0.54,"Top rock","Diatoms",1.01
2025-01-16,"C2",8,0.74,0.32,"Top rock","Diatoms",0.27
2025-01-16,"C2",9,0.64,0.27,"Top rock","Diatoms",0
2025-01-16,"C2",10,0.47,0.37,"Top rock","Diatoms",0
2025-01-16,"C2",11,0.64,0.41,"Top rock","Diatoms",0.16
2025-01-16,"C2",12,0.69,0.09,"Top rock","Diatoms",0.25
2025-01-16,"C2",13,1.08,0.17,"Top rock","Diatoms",0.52
2025-01-16,"C2",14,0.56,0.37,"Top rock","Diatoms",0
2025-01-16,"C2",15,0.78,0.23,"Top rock","Diatoms",0.26
2025-01-16,"C2",16,2.29,0.05,"Top rock","Diatoms",1.8
2025-01-16,"C2",17,4.24,0.11,"Top rock","Diatoms",3.74
2025-01-16,"C2",18,0.53,0.44,"Top rock","Diatoms",0.04
2025-01-16,"C2",19,0.22,0.44,"Top rock","Diatoms",0
2025-01-16,"C2",20,0.46,0.55,"Top rock","Diatoms",0
2025-01-16,"T1",1,0.92,0.11,"Top rock","Diatoms",0.71
2025-01-16,"T1",2,0.67,0.39,"Top rock","Diatoms",0.29
2025-01-16,"T1",3,1.51,0.27,"Top rock","Diatoms",1.22
2025-01-16,"T1",4,1.23,0.36,"Top rock","Diatoms",0.86
2025-01-16,"T1",5,3.57,0.26,"Top rock","Diatoms",3.2
2025-01-16,"T1",6,2.8,0.25,"Top rock","Diatoms",2.44
2025-01-16,"T1",7,4.16,0.05,"Top rock","Diatoms",3.44
2025-01-16,"T1",8,1.3,0.24,"Top rock","Diatoms",1.09
2025-01-16,"T1",9,1.87,0.09,"Top rock","Diatoms",1.18
2025-01-16,"T1",10,5.53,0.31,"Top rock","Diatoms",4.58
2025-01-16,"T1",11,2.91,0.33,"Top rock","Diatoms",2.62
2025-01-16,"T1",12,4.16,0.22,"Top rock","Diatoms",3.52
2025-01-16,"T1",13,2.73,0.14,"Top rock","Diatoms",2.38
2025-01-16,"T1",14,2.07,0.23,"Top rock","Diatoms",1.67
2025-01-16,"T1",15,0.82,0.51,"Top rock","Diatoms",0.65
2025-01-16,"T1",16,0.62,0.28,"Top rock","Diatoms",0.42
2025-01-16,"T1",17,2.09,0.12,"Top rock","Diatoms",1.7
2025-01-16,"T1",18,0.84,0.34,"Top rock","Diatoms",0.7
2025-01-16,"T1",19,1.53,0.07,"Top rock","Diatoms",1.2
2025-01-16,"T1",20,1.32,0.34,"Top rock","Diatoms",1.14
2025-01-16,"T2",1,1.2,0.2,"Top rock","Diatoms",0.88
2025-01-16,"T2",2,1.63,0.28,"Top rock","Diatoms",1.28
2025-01-16,"T2",3,1.24,0.23,"Top rock","Diatoms",0.88
2025-01-16,"T2",4,2.64,0.18,"Top rock","Diatoms",2.09
2025-01-16,"T2",5,1.04,0.17,"Top rock","Diatoms",0.32
2025-01-16,"T2",6,1.78,0.11,"Top rock","Diatoms",1.39
2025-01-16,"T2",7,9.64,0.03,"Top rock","Diatoms",8.28
2025-01-16,"T2",8,1,0.15,"Top rock","Diatoms",0.82
2025-01-16,"T2",9,1.92,0.06,"Top rock","Diatoms",1.54
2025-01-16,"T2",10,2.52,0.03,"Top rock","Diatoms",1.94
2025-01-16,"T2",11,0.78,0.03,"Top rock","Diatoms",0.61
2025-01-16,"T2",12,4.54,0.11,"Top rock","Diatoms",3.68
2025-01-16,"T2",13,1.72,0.15,"Top rock","Diatoms",1.31
2025-01-16,"T2",14,1.61,0.19,"Top rock","Diatoms",1.21
2025-01-16,"T2",15,1.35,0.13,"Top rock","Diatoms",0.99
2025-01-16,"T2",16,0.66,0.23,"Top rock","Diatoms",0
2025-01-16,"T2",17,1.5,0.3,"Top rock","Diatoms",0.91
2025-01-16,"T2",18,2.49,0.22,"Top rock","Diatoms",1.93
2025-01-16,"T2",19,1.51,0.24,"Top rock","Diatoms",0.75
2025-01-16,"T2",20,0.35,0,"Top rock","Diatoms",0.08
2025-01-16,"T3",1,1.86,0.34,"Top rock","Diatoms",1.28
2025-01-16,"T3",2,0.33,0.18,"Top rock","Diatoms",0.09
2025-01-16,"T3",3,0.35,0.08,"Top rock","Diatoms",0.03
2025-01-16,"T3",4,0.13,0.23,"Top rock","Diatoms",0
2025-01-16,"T3",5,0.91,0.2,"Top rock","Diatoms",0.6
2025-01-16,"T3",6,0.31,0.27,"Top rock","Diatoms",0
2025-01-16,"T3",7,0.14,0.31,"Top rock","Diatoms",0
2025-01-16,"T3",8,0.22,0.2,"Top rock","Diatoms",0
2025-01-16,"T3",9,0.36,0.13,"Top rock","Diatoms",0.02
2025-01-16,"T3",10,0.17,0.18,"Top rock","Diatoms",0
2025-01-16,"T3",11,0.52,0.11,"Top rock","Diatoms",0.32
2025-01-16,"T3",12,0.48,0.22,"Top rock","Diatoms",0.32
2025-01-16,"T3",13,0.66,0.49,"Top rock","Diatoms",0.45
2025-01-16,"T3",14,0.29,0.21,"Top rock","Diatoms",0.03
2025-01-16,"T3",15,0.28,0.24,"Top rock","Diatoms",0
2025-01-16,"T3",16,0.33,0.25,"Top rock","Diatoms",0
2025-01-16,"T3",17,0.87,0.18,"Top rock","Diatoms",0.7
2025-01-16,"T3",18,0.12,0.12,"Top rock","Diatoms",0
2025-01-16,"T3",19,0.56,0.18,"Top rock","Diatoms",0.39
2025-01-16,"T3",20,0.23,0.3,"Top rock","Diatoms",0
2025-03-11,"C1.5",1,0.02,0.39,"Top rock","Diatoms",0
2025-03-11,"C1.5",2,0.17,0.46,"Top rock","Diatoms",0
2025-03-11,"C1.5",3,2.15,0.22,"Top rock","Diatoms",1.8
2025-03-11,"C1.5",4,0.36,0.38,"Top rock","Diatoms",0
2025-03-11,"C1.5",5,0.04,0.47,"Top rock","Diatoms",0
2025-03-11,"C1.5",6,0.33,0.14,"Top rock","Diatoms",0
2025-03-11,"C1.5",7,0.34,0.08,"Top rock","Diatoms",0.09
2025-03-11,"C1.5",8,0.2,0.46,"Top rock","Diatoms",0
2025-03-11,"C1.5",9,0.1,0.4,"Top rock","Diatoms",0
2025-03-11,"C1.5",10,0.54,0.31,"Top rock","Diatoms",0
2025-03-11,"C1.5",11,0.03,0.71,"Top rock","Diatoms",0
2025-03-11,"C1.5",12,0.09,0.58,"Top rock","Diatoms",0
2025-03-11,"C1.5",13,0.04,0.6,"Top rock","Diatoms",0
2025-03-11,"C1.5",14,0.03,0.67,"Top rock","Diatoms",0
2025-03-11,"C1.5",15,0.04,0.37,"Top rock","Diatoms",0
2025-03-11,"C1.5",16,0.7,0.39,"Top rock","Diatoms",0.52
2025-03-11,"C1.5",17,0.05,0.32,"Top rock","Diatoms",0
2025-03-11,"C1.5",18,0.4,0.2,"Top rock","Diatoms",0
2025-03-11,"C1.5",19,0.07,0.05,"Top rock","Diatoms",0
2025-03-11,"C1.5",20,0.21,0.36,"Top rock","Diatoms",0
2025-03-11,"C2",1,0.55,0.01,"Top rock","Diatoms",0.24
2025-03-11,"C2",2,0.01,0.26,"Top rock","Diatoms",0
2025-03-11,"C2",3,0.06,0.44,"Top rock","Diatoms",0
2025-03-11,"C2",4,1.52,0.28,"Top rock","Diatoms",1.35
2025-03-11,"C2",5,1.02,0.12,"Top rock","Diatoms",0.84
2025-03-11,"C2",6,0.14,0.16,"Top rock","Diatoms",0
2025-03-11,"C2",7,0.13,0.22,"Top rock","Diatoms",0
2025-03-11,"C2",8,0.14,0.26,"Top rock","Diatoms",0
2025-03-11,"C2",9,0.07,0.51,"Top rock","Diatoms",0
2025-03-11,"C2",10,0.08,0.32,"Top rock","Diatoms",0
2025-03-11,"C2",11,0.32,0.22,"Top rock","Diatoms",0
2025-03-11,"C2",12,0.07,0.37,"Top rock","Diatoms",0
2025-03-11,"C2",13,0.04,0.42,"Top rock","Diatoms",0
