Occasion,Year,Month,Location,Sample_ID,Sample_type,Species,Weight (mg),N,d15N,C,d13C,CN
MAY_2024,2024,MAY,T1,T1051324007,Muscle_Tissue,MTS,0,,,,,#DIV/0!
MAY_2024,2024,MAY,T1,T1051324009,Muscle_Tissue,BNT,0.871,13.61,12.51,43.53,-24.22,3.198922061
MAY_2024,2024,MAY,T1,T1051324010,Muscle_Tissue,BNT,1.187,13.42,12.37,43.33,-24.84,3.229688139
MAY_2024,2024,MAY,T1,T1051324012,Muscle_Tissue,BNT,0.948,13.67,12.57,43.77,-23.74,3.201784727
MAY_2024,2024,MAY,T1,T1051324014,Muscle_Tissue,BNT,0.859,13.51,12.26,43.81,-23.99,3.241575216
MAY_2024,2024,MAY,T1,T1051324015,Muscle_Tissue,BNT,0.967,13.76,12.22,43.50,-24.87,3.162608858
MAY_2024,2024,MAY,T1,T1051324019,Muscle_Tissue,BNT,1.021,13.54,12.93,43.44,-24.31,3.207129183
MAY_2024,2024,MAY,T1,T1051324024,Muscle_Tissue,BNT,0.855,13.35,12.42,42.88,-23.97,3.21263129
MAY_2024,2024,MAY,T1,T1051324040,Muscle_Tissue,MTS,0.863,13.92,13.58,45.64,-23.23,3.279595738
MAY_2024,2024,MAY,T1,T1051324041,Muscle_Tissue,MTS,0.887,11.65,12.53,39.15,-23.36,3.359186176
MAY_2024,2024,MAY,T1,T1051324043,Muscle_Tissue,MTS,0.903,12.91,12.76,41.63,-22.82,3.223372598
MAY_2024,2024,MAY,T1,T1051324044,Muscle_Tissue,MTS,0.997,13.64,12.86,44.24,-23.10,3.24357988
MAY_2024,2024,MAY,T1,T1051324045,Muscle_Tissue,MTS,1.001,13.38,12.39,44.16,-23.30,3.301603954
MAY_2024,2024,MAY,T1,T1051324046,Muscle_Tissue,MTS,0.933,13.57,12.70,43.77,-22.89,3.226102684
MAY_2024,2024,MAY,T1,T1051324047,Muscle_Tissue,MTS,0.875,13.39,13.63,43.43,-23.60,3.242581309
MAY_2024,2024,MAY,T1,T1051324051,Muscle_Tissue,BNT,1.192,13.77,13.04,44.32,-24.03,3.217742074
MAY_2024,2024,MAY,T1,T1051324052,Muscle_Tissue,BNT,1.175,14.01,12.63,44.79,-24.95,3.198178193
MAY_2024,2024,MAY,T1,T1051324058,Muscle_Tissue,BNT,0.979,12.95,12.36,41.64,-24.75,3.216029133
MAY_2024,2024,MAY,T1,T1051324064,Muscle_Tissue,MTS,0.967,13.21,13.36,43.66,-23.29,3.305561985
MAY_2024,2024,MAY,T1,T1051324065,Muscle_Tissue,BNT,1.185,14.02,13.02,44.57,-23.74,3.18021449
MAY_2024,2024,MAY,T1,T1051324066,Muscle_Tissue,BNT,1.038,13.57,12.58,43.65,-23.83,3.215989746
MAY_2024,2024,MAY,T1,T1051324068,Muscle_Tissue,BNT,0.939,13.79,12.21,44.15,-24.49,3.202676774
MAY_2024,2024,MAY,T1,T1051324073,Muscle_Tissue,BNT,0.965,13.61,13.10,44.57,-24.11,3.275250159
MAY_2024,2024,MAY,T1,T1051324085,Muscle_Tissue,MTS,0.963,13.40,12.92,44.82,-23.03,3.344255853
MAY_2024,2024,MAY,T1,T1051324087,Muscle_Tissue,MTS,0.972,13.60,12.03,45.07,-22.81,3.314939562
MAY_2024,2024,MAY,T1,T1051324088,Muscle_Tissue,MTS,1.099,13.17,12.65,44.91,-23.40,3.410059445
MAY_2024,2024,MAY,T1,T1051324089,Muscle_Tissue,MTS,1.038,15.89,12.40,54.25,-23.26,3.413279155
MAY_2024,2024,MAY,T1,T1051324124,Muscle_Tissue,BNT,1.06,13.85,12.46,43.57,-21.22,3.144977026
MAY_2024,2024,MAY,T1,T1051324130,Muscle_Tissue,BNT,1.019,13.90,12.71,44.63,-23.25,3.209733562
MAY_2024,2024,MAY,T1,T1051324131,Muscle_Tissue,BNT,1.012,13.81,12.68,44.26,-23.14,3.204374265
MAY_2024,2024,MAY,T1,T1051324133,Muscle_Tissue,BNT,1.067,13.62,12.90,43.06,-22.67,3.160437355
MAY_2024,2024,MAY,T1,T1051324142,Muscle_Tissue,MTS,1.144,13.28,12.18,44.02,-22.84,3.315692008
MAY_2024,2024,MAY,T1,T1051324150,Muscle_Tissue,MTS,0.958,13.91,13.59,45.12,-23.25,3.244141701
MAY_2024,2024,MAY,T1,T1051324201,Muscle_Tissue,MTS,0.981,13.53,13.04,44.40,-22.84,3.280483142
MAY_2024,2024,MAY,T2,T2051324004,Muscle_Tissue,BNT,0.983,13.41,12.41,43.26,-22.18,3.225384501
MAY_2024,2024,MAY,T2,T2051324006,Muscle_Tissue,BNT,0.938,13.34,12.82,43.31,-21.24,3.245813466
MAY_2024,2024,MAY,T2,T2051324008,Muscle_Tissue,BNT,1.119,13.65,12.88,44.09,-21.65,3.230228789
MAY_2024,2024,MAY,T2,T2051324014,Muscle_Tissue,BNT,0.947,13.52,12.77,43.73,-22.79,3.235579945
MAY_2024,2024,MAY,T2,T2051324017,Muscle_Tissue,BNT,0.929,13.76,12.10,44.12,-22.38,3.206578274
MAY_2024,2024,MAY,T2,T2051324019,Muscle_Tissue,BNT,0.908,13.75,11.83,44.03,-23.28,3.201370767
MAY_2024,2024,MAY,T2,T2051324020,Muscle_Tissue,BNT,0.956,13.70,12.70,43.99,-21.58,3.209987443
MAY_2024,2024,MAY,T2,T2051324021,Muscle_Tissue,BNT,0.955,13.58,13.01,44.10,-20.87,3.246855016
MAY_2024,2024,MAY,T2,T2051324026,Muscle_Tissue,BNT,1.142,13.58,12.68,43.67,-22.95,3.216626487
MAY_2024,2024,MAY,T2,T2051324033,Muscle_Tissue,MTS,0.939,13.42,12.65,43.62,-21.82,3.250741246
MAY_2024,2024,MAY,T2,T2051324034,Muscle_Tissue,MTS,0.962,13.25,12.91,43.68,-21.49,3.297307002
MAY_2024,2024,MAY,T2,T2051324035,Muscle_Tissue,MTS,0.965,13.59,13.37,43.92,-20.94,3.231923475
MAY_2024,2024,MAY,T2,T2051324036,Muscle_Tissue,MTS,0.867,13.42,13.19,43.58,-22.29,3.247972346
MAY_2024,2024,MAY,T2,T2051324038,Muscle_Tissue,BNT,0.946,13.97,13.23,44.71,-22.09,3.200246392
MAY_2024,2024,MAY,T2,T2051324040,Muscle_Tissue,BNT,1.053,13.66,13.09,44.36,-22.49,3.247547472
MAY_2024,2024,MAY,T2,T2051324042,Muscle_Tissue,BNT,1.037,13.63,12.28,43.29,-23.02,3.175550208
MAY_2024,2024,MAY,T2,T2051324045,Muscle_Tissue,BNT,0.926,13.68,13.11,44.53,-22.56,3.255847212
MAY_2024,2024,MAY,T2,T2051324050,Muscle_Tissue,BNT,0.951,13.88,12.53,44.61,-22.41,3.214050643
MAY_2024,2024,MAY,T2,T2051324062,Muscle_Tissue,BNT,0.85,13.78,12.52,44.80,-22.83,3.25236194
MAY_2024,2024,MAY,T2,T2051324073,Muscle_Tissue,BNT,0.967,13.73,12.24,43.60,-21.45,3.176670062
MAY_2024,2024,MAY,T2,T2051324110,Muscle_Tissue,MTS,1.031,13.12,13.12,43.77,-21.91,3.335310909
MAY_2024,2024,MAY,T2,T2051324116,Muscle_Tissue,MTS,0.893,13.05,12.65,44.49,-21.42,3.408083479
MAY_2024,2024,MAY,T2,T2051324117,Muscle_Tissue,MTS,0.92,13.82,13.32,44.94,-21.02,3.251181684
MAY_2024,2024,MAY,T2,T2051324119,Muscle_Tissue,MTS,1.115,13.88,12.19,45.03,-21.24,3.244690046
MAY_2024,2024,MAY,T2,T2051324120,Muscle_Tissue,MTS,1.015,13.55,12.44,44.37,-22.10,3.274187486
MAY_2024,2024,MAY,T2,T2051324121,Muscle_Tissue,MTS,0.899,13.71,13.06,44.34,-20.70,3.233961112
MAY_2024,2024,MAY,T2,T2051324125,Muscle_Tissue,MTS,0.928,13.75,13.03,44.41,-21.24,3.229838102
MAY_2024,2024,MAY,T2,T2051324128,Muscle_Tissue,MTS,0.915,13.94,12.98,45.27,-21.26,3.247614906
MAY_2024,2024,MAY,T2,T2051324131,Muscle_Tissue,MTS,0.956,13.67,11.59,44.66,-22.01,3.26686319
MAY_2024,2024,MAY,T2,T2051324245,Muscle_Tissue,MTS,0.911,13.40,12.58,44.37,-21.16,3.312398987
MAY_2024,2024,MAY,T2,T2051324318,Muscle_Tissue,MTS,1.132,13.58,13.33,44.55,-21.69,3.280538839
MAY_2024,2024,MAY,T3,T3051424001,Muscle_Tissue,BNT,1.044,13.71,12.70,44.72,-23.82,3.262606662
MAY_2024,2024,MAY,T3,T3051424002,Muscle_Tissue,BNT,1.028,13.91,13.21,44.65,-23.12,3.210171878
MAY_2024,2024,MAY,T3,T3051424004,Muscle_Tissue,BNT,0.897,13.60,12.42,43.78,-23.53,3.219252606
MAY_2024,2024,MAY,T3,T3051424005,Muscle_Tissue,BNT,0.911,13.47,12.50,43.05,-23.25,3.195903347
MAY_2024,2024,MAY,T3,T3051424006,Muscle_Tissue,BNT,0.935,13.59,13.17,43.29,-22.36,3.185116177
MAY_2024,2024,MAY,T3,T3051424007,Muscle_Tissue,BNT,1,13.94,12.01,44.20,-23.07,3.171701821
MAY_2024,2024,MAY,T3,T3051424008,Muscle_Tissue,BNT,1.05,13.66,12.84,44.33,-22.67,3.246511785
MAY_2024,2024,MAY,T3,T3051424016,Muscle_Tissue,BNT,0.908,13.70,12.50,43.75,-22.31,3.193859908
MAY_2024,2024,MAY,T3,T3051424022,Muscle_Tissue,BNT,0.933,13.67,13.30,44.11,-22.36,3.225566647
MAY_2024,2024,MAY,T3,T3051424035,Muscle_Tissue,BNT,0.925,14.23,12.38,44.76,-21.97,3.146506388
MAY_2024,2024,MAY,T3,T3051424037,Muscle_Tissue,MTS,1.05,13.60,12.62,44.48,-21.32,3.271681466
MAY_2024,2024,MAY,T3,T3051424038,Muscle_Tissue,MTS,0.982,13.28,12.80,45.24,-21.99,3.406608451
MAY_2024,2024,MAY,T3,T3051424039,Muscle_Tissue,MTS,1.055,13.66,13.27,45.31,-21.91,3.316789509
MAY_2024,2024,MAY,T3,T3051424068,Muscle_Tissue,BNT,1.051,13.55,12.20,43.42,-22.13,3.204020383
MAY_2024,2024,MAY,T3,T3051424071,Muscle_Tissue,BNT,1.126,13.69,12.67,43.64,-22.18,3.187475068
MAY_2024,2024,MAY,T3,T3051424082,Muscle_Tissue,MTS,0.922,13.41,11.72,45.64,-21.81,3.403036447
MAY_2024,2024,MAY,T3,T3051424083,Muscle_Tissue,MTS,0.905,13.49,11.41,44.72,-22.42,3.314819486
MAY_2024,2024,MAY,T3,T3051424084,Muscle_Tissue,MTS,1.138,12.87,11.28,42.81,-21.71,3.326581309
MAY_2024,2024,MAY,T3,T3051424098,Muscle_Tissue,MTS,1.111,13.23,12.02,46.06,-22.06,3.481845123
MAY_2024,2024,MAY,T3,T3051424099,Muscle_Tissue,MTS,1.033,13.39,12.97,45.15,-21.65,3.371130444
MAY_2024,2024,MAY,T3,T3051424100,Muscle_Tissue,MTS,0.984,13.66,12.55,44.96,-21.62,3.292646771
MAY_2024,2024,MAY,T3,T3051424101,Muscle_Tissue,MTS,0.855,13.48,12.66,44.58,-21.97,3.307871483
MAY_2024,2024,MAY,T3,T3051424103,Muscle_Tissue,BNT,1.077,13.85,12.82,44.07,-21.73,3.180611433
MAY_2024,2024,MAY,T3,T3051424104,Muscle_Tissue,BNT,0.946,13.74,13.05,43.87,-22.14,3.193432653
MAY_2024,2024,MAY,T3,T3051424122,Muscle_Tissue,BNT,1.068,13.81,12.37,43.58,-22.10,3.15532674
MAY_2024,2024,MAY,T3,T3051424123,Muscle_Tissue,BNT,0.943,13.84,12.58,43.26,-22.41,3.125409105
MAY_2024,2024,MAY,T3,T3051424125,Muscle_Tissue,MTS,0.975,13.36,13.77,44.44,-22.45,3.325347109
MAY_2024,2024,MAY,T3,T3051424126,Muscle_Tissue,MTS,0.999,13.67,13.34,45.26,-22.31,3.310186062
MAY_2024,2024,MAY,T3,T3051424128,Muscle_Tissue,MTS,0.982,13.24,13.39,46.26,-20.97,3.493716494
MAY_2024,2024,MAY,T3,T3051424129,Muscle_Tissue,MTS,0.992,12.98,11.69,45.40,-22.78,3.497688752
AUG_2024,2024,AUGUST,C1.5,C1.50824001,Muscle_Tissue,BNT,1.024,13.76,13.57,44.11,-26.06,3.205668605
AUG_2024,2024,AUGUST,C1.5,C1.50824002,Muscle_Tissue,BNT,1.135,13.86,13.70,43.90,-23.88,3.166397226
AUG_2024,2024,AUGUST,C1.5,C1.50824003,Muscle_Tissue,BNT,1.074,13.74,14.51,44.05,-24.35,3.206958104
AUG_2024,2024,AUGUST,C1.5,C1.50824005,Muscle_Tissue,BNT,0.986,13.68,13.35,44.82,-24.28,3.275850909
AUG_2024,2024,AUGUST,C1.5,C1.50824006,Muscle_Tissue,BNT,1.074,13.52,13.64,44.39,-24.45,3.284794174
AUG_2024,2024,AUGUST,C1.5,C1.50824007,Muscle_Tissue,BNT,0.969,13.61,14.29,44.85,-24.93,3.295502132
AUG_2024,2024,AUGUST,C1.5,C1.50824014,Muscle_Tissue,BNT,0.891,13.60,14.41,44.37,-25.48,3.261773651
AUG_2024,2024,AUGUST,C1.5,C1.50824016,Muscle_Tissue,MTS,1.074,13.73,13.85,44.29,-23.11,3.22623447
AUG_2024,2024,AUGUST,C1.5,C1.50824017,Muscle_Tissue,MTS,0.984,13.98,13.07,45.52,-23.95,3.256658618
AUG_2024,2024,AUGUST,C1.5,C1.50824018,Muscle_Tissue,MTS,1.004,13.71,13.00,44.07,-23.47,3.213813294
AUG_2024,2024,AUGUST,C1.5,C1.50824019,Muscle_Tissue,MTS,1.032,13.62,13.03,45.32,-24.96,3.328175646
AUG_2024,2024,AUGUST,C1.5,C1.50824021,Muscle_Tissue,MTS,0.956,13.67,12.22,45.08,-23.59,3.2973669
AUG_2024,2024,AUGUST,C1.5,C1.50824026,Muscle_Tissue,MTS,0.984,13.77,13.20,45.17,-23.73,3.279617206
AUG_2024,2024,AUGUST,C1.5,C1.50824028,Muscle_Tissue,BNT,0.981,13.31,14.52,44.14,-24.75,3.3177003
AUG_2024,2024,AUGUST,C1.5,C1.50824045,Muscle_Tissue,MTS,0.897,13.42,12.81,44.71,-24.28,3.33306847
AUG_2024,2024,AUGUST,C1.5,C1.50824050,Muscle_Tissue,MTS,1.014,13.40,12.80,44.71,-24.04,3.337233186
AUG_2024,2024,AUGUST,C1.5,C1.50824054,Muscle_Tissue,MTS,1.145,13.59,12.99,45.39,-23.13,3.340804886
AUG_2024,2024,AUGUST,C1.5,C1.50824061,Muscle_Tissue,BNT,0.972,13.84,13.87,45.79,-24.50,3.308700651
AUG_2024,2024,AUGUST,C1.5,C1.50824064,Muscle_Tissue,BNT,0.914,13.77,14.31,45.76,-24.14,3.324188531
AUG_2024,2024,AUGUST,C1.5,C1.50824066,Muscle_Tissue,BNT,0.89,13.71,14.26,45.16,-25.26,3.293514187
AUG_2024,2024,AUGUST,C1.5,C1.50824075,Muscle_Tissue,MTS,1.053,13.19,12.90,44.21,-23.59,3.350687587
AUG_2024,2024,AUGUST,C1.5,C1.50824079,Muscle_Tissue,MTS,1.151,13.67,13.21,43.45,-22.95,3.178185108
AUG_2024,2024,AUGUST,C1.5,C1.50824095,Muscle_Tissue,BNT,1.006,13.93,13.57,45.70,-24.00,3.280741986
AUG_2024,2024,AUGUST,C1.5,C1.50824102,Muscle_Tissue,BNT,1.013,13.80,14.33,45.00,-24.71,3.261632246
AUG_2024,2024,AUGUST,C1.5,C1.50824106,Muscle_Tissue,MTS,0.92,13.03,13.15,45.01,-23.36,3.453679176
AUG_2024,2024,AUGUST,C1.5,C1.50824112,Muscle_Tissue,MTS,1,13.91,12.17,44.96,-23.54,3.231752998
AUG_2024,2024,AUGUST,C1.5,C1.50824115,Muscle_Tissue,MTS,1.034,14.01,12.49,45.58,-23.25,3.252212859
AUG_2024,2024,AUGUST,C2,C2080224001,Muscle_Tissue,BNT,0.92,14.16,12.89,46.23,-24.35,3.265539615
AUG_2024,2024,AUGUST,C2,C2080224002,Muscle_Tissue,BNT,0.945,13.97,10.53,49.08,-26.76,3.5136755
AUG_2024,2024,AUGUST,C2,C2080224004,Muscle_Tissue,BNT,0.962,13.81,13.27,44.42,-24.79,3.217641084
AUG_2024,2024,AUGUST,C2,C2080224006,Muscle_Tissue,BNT,1.027,14.10,13.54,45.50,-25.21,3.227266408
AUG_2024,2024,AUGUST,C2,C2080224007,Muscle_Tissue,BNT,0.883,13.61,14.00,43.91,-24.39,3.227110195
AUG_2024,2024,AUGUST,C2,C2080224008,Muscle_Tissue,BNT,1.046,13.57,11.71,46.54,-25.86,3.428972352
AUG_2024,2024,AUGUST,C2,C2080224009,Muscle_Tissue,BNT,0.959,13.80,14.06,44.40,-24.55,3.21637732
AUG_2024,2024,AUGUST,C2,C2080224010,Muscle_Tissue,BNT,0.957,13.27,13.82,42.64,-24.19,3.212478952
AUG_2024,2024,AUGUST,C2,C2080224012,Muscle_Tissue,BNT,0.994,13.83,13.68,44.37,-24.38,3.208113026
AUG_2024,2024,AUGUST,C2,C2080224013,Muscle_Tissue,BNT,0.926,13.67,14.30,44.36,-24.13,3.246334964
AUG_2024,2024,AUGUST,C2,C2080224015,Muscle_Tissue,BNT,1.085,13.75,13.67,44.23,-24.81,3.21598603
AUG_2024,2024,AUGUST,C2,C2080224017,Muscle_Tissue,MTS,1.019,13.03,14.13,43.43,-23.87,3.332067839
AUG_2024,2024,AUGUST,C2,C2080224018,Muscle_Tissue,MTS,1.166,13.74,12.74,44.71,-22.27,3.254644646
AUG_2024,2024,AUGUST,C2,C2080224019,Muscle_Tissue,MTS,0.884,13.48,13.14,43.37,-23.96,3.217688088
AUG_2024,2024,AUGUST,C2,C2080224020,Muscle_Tissue,MTS,0.883,13.54,11.87,46.27,-25.86,3.417327274
AUG_2024,2024,AUGUST,C2,C2080224021,Muscle_Tissue,MTS,0.992,11.95,12.84,39.25,-24.17,3.284894179
AUG_2024,2024,AUGUST,C2,C2080224022,Muscle_Tissue,MTS,0.868,13.41,13.32,44.20,-23.74,3.295535186
AUG_2024,2024,AUGUST,C2,C2080224024,Muscle_Tissue,MTS,0.897,13.80,12.64,44.76,-22.48,3.243310928
AUG_2024,2024,AUGUST,C2,C2080224028,Muscle_Tissue,MTS,1.195,13.66,11.27,45.76,-26.59,3.348699427
AUG_2024,2024,AUGUST,C2,C2080224030,Muscle_Tissue,MTS,0.995,13.32,13.51,45.10,-24.26,3.387245032
AUG_2024,2024,AUGUST,C2,C2080224031,Muscle_Tissue,MTS,0.944,13.55,13.32,44.44,-24.28,3.278928726
AUG_2024,2024,AUGUST,C2,C2080224033,Muscle_Tissue,MTS,0.927,13.45,13.80,43.97,-23.47,3.269466564
AUG_2024,2024,AUGUST,C2,C2080224055,Muscle_Tissue,MTS,1.131,13.54,13.20,44.68,-23.60,3.299362688
AUG_2024,2024,AUGUST,C2,C2080224058,Muscle_Tissue,BNT,0.95,13.96,10.83,46.38,-26.51,3.322255959
AUG_2024,2024,AUGUST,C2,C2080224059,Muscle_Tissue,BNT,1.046,13.38,13.63,47.76,-24.45,3.570127622
AUG_2024,2024,AUGUST,C2,C2080224067,Muscle_Tissue,BNT,0.911,13.45,14.12,44.11,-24.76,3.280853582
AUG_2024,2024,AUGUST,C2,C2080224084,Muscle_Tissue,BNT,1.068,13.49,11.75,44.06,-25.22,3.266209087
AUG_2024,2024,AUGUST,C2,C2080224096,Muscle_Tissue,MTS,1.107,13.11,12.16,43.90,-24.71,3.349687371
AUG_2024,2024,AUGUST,C2,C2080224097,Muscle_Tissue,MTS,1.049,13.00,13.14,43.69,-24.67,3.361140699
AUG_2024,2024,AUGUST,C2,C2080224099,Muscle_Tissue,MTS,1.14,13.32,12.32,43.23,-24.51,3.245511454
AUG_2024,2024,AUGUST,C2,C2080224123,Muscle_Tissue,MTS,1.046,13.16,12.87,42.69,-23.05,3.244195895
AUG_2024,2024,AUGUST,C2,C2080224126,Muscle_Tissue,MTS,1,13.12,12.47,42.95,-22.59,3.273098
AUG_2024,2024,AUGUST,C2,C2080224141,Muscle_Tissue,MTS,1.021,12.68,13.08,42.64,-22.64,3.361513647
AUG_2024,2024,AUGUST,T1,T10824001,Muscle_Tissue,BNT,1.163,13.46,13.18,44.19,-24.67,3.283166819
AUG_2024,2024,AUGUST,T1,T10824005,Muscle_Tissue,BNT,0.939,13.05,12.81,43.11,-24.30,3.303717902
AUG_2024,2024,AUGUST,T1,T10824007,Muscle_Tissue,BNT,1.03,12.91,13.10,41.68,-24.54,3.229219003
AUG_2024,2024,AUGUST,T1,T10824009,Muscle_Tissue,BNT,0.962,13.03,12.98,43.14,-25.24,3.311666715
AUG_2024,2024,AUGUST,T1,T10824011,Muscle_Tissue,BNT,1.01,12.32,13.85,42.37,-25.71,3.438281359
AUG_2024,2024,AUGUST,T1,T10824012,Muscle_Tissue,BNT,1.176,11.41,13.81,37.83,-25.64,3.315295079
AUG_2024,2024,AUGUST,T1,T10824025,Muscle_Tissue,MTS,0.921,17.75,12.44,58.30,-22.66,3.284412648
AUG_2024,2024,AUGUST,T1,T10824026,Muscle_Tissue,MTS,0.921,13.22,12.65,42.85,-23.42,3.241165684
AUG_2024,2024,AUGUST,T1,T10824027,Muscle_Tissue,MTS,0.918,12.76,13.48,43.58,-24.08,3.416377139
AUG_2024,2024,AUGUST,T1,T10824028,Muscle_Tissue,MTS,0.992,12.98,13.37,43.50,-24.12,3.351322408
AUG_2024,2024,AUGUST,T1,T10824030,Muscle_Tissue,MTS,0.946,13.19,13.09,43.79,-23.41,3.320288604
AUG_2024,2024,AUGUST,T1,T10824053,Muscle_Tissue,BNT,0.983,12.66,13.52,43.12,-24.77,3.404941275
AUG_2024,2024,AUGUST,T1,T10824055,Muscle_Tissue,BNT,1.001,13.55,13.46,43.48,-23.68,3.209839806
AUG_2024,2024,AUGUST,T1,T10824063,Muscle_Tissue,BNT,1.012,12.80,12.99,40.95,-24.31,3.200746708
AUG_2024,2024,AUGUST,T1,T10824067,Muscle_Tissue,BNT,0.953,13.22,12.92,44.02,-24.56,3.32911517
AUG_2024,2024,AUGUST,T1,T10824068,Muscle_Tissue,BNT,1.108,13.24,13.23,43.62,-23.87,3.29432964
AUG_2024,2024,AUGUST,T1,T10824086,Muscle_Tissue,BNT,1.091,13.24,13.63,43.85,-25.31,3.311915698
AUG_2024,2024,AUGUST,T1,T10824095,Muscle_Tissue,MTS,1,13.73,13.33,43.13,-23.42,3.140983091
AUG_2024,2024,AUGUST,T1,T10824097,Muscle_Tissue,MTS,1.007,13.51,13.17,42.72,-22.75,3.162005073
AUG_2024,2024,AUGUST,T1,T10824098,Muscle_Tissue,MTS,0.838,13.49,13.11,44.79,-23.04,3.320150245
AUG_2024,2024,AUGUST,T1,T10824110,Muscle_Tissue,MTS,0.968,12.82,13.31,42.32,-23.11,3.30082038
AUG_2024,2024,AUGUST,T1,T10824111,Muscle_Tissue,MTS,0.991,13.29,12.67,45.05,-23.95,3.389609117
AUG_2024,2024,AUGUST,T1,T10824112,Muscle_Tissue,MTS,1.032,13.39,13.18,44.00,-23.75,3.286950317
AUG_2024,2024,AUGUST,T1,T10824113,Muscle_Tissue,MTS,0.885,13.42,13.20,45.04,-23.05,3.355425009
AUG_2024,2024,AUGUST,T1,T10824114,Muscle_Tissue,MTS,0.953,13.06,12.97,43.23,-23.46,3.309603176
AUG_2024,2024,AUGUST,T1,T10824118,Muscle_Tissue,MTS,1.078,13.41,12.84,44.45,-23.94,3.314856847
AUG_2024,2024,AUGUST,T1,T10824135,Muscle_Tissue,BNT,0.931,13.16,12.91,45.15,-24.74,3.43059835
AUG_2024,2024,AUGUST,T1,T10824150,Muscle_Tissue,MTS,0.914,13.45,12.57,42.47,-22.92,3.157464582
AUG_2024,2024,AUGUST,T1,T10824154,Muscle_Tissue,MTS,0.908,13.29,12.88,44.23,-22.67,3.328035825
AUG_2024,2024,AUGUST,T1,T10824160,Muscle_Tissue,MTS,1.094,13.46,13.14,44.29,-23.48,3.291543522
AUG_2024,2024,AUGUST,T1,T10824161,Muscle_Tissue,MTS,0.96,13.56,13.19,43.67,-23.55,3.220531694
AUG_2024,2024,AUGUST,T1,T10824179,Muscle_Tissue,MTS,1.008,13.23,13.16,43.04,-23.74,3.25439852
AUG_2024,2024,AUGUST,T2,T20824002,Muscle_Tissue,BNT,1.061,13.84,13.13,44.19,-23.24,3.192692374
AUG_2024,2024,AUGUST,T2,T20824003,Muscle_Tissue,BNT,1.174,13.73,13.81,43.29,-22.74,3.153345039
AUG_2024,2024,AUGUST,T2,T20824004,Muscle_Tissue,BNT,0.939,13.76,13.19,43.85,-22.72,3.187328811
AUG_2024,2024,AUGUST,T2,T20824005,Muscle_Tissue,BNT,1.042,13.84,13.32,45.35,-23.89,3.27733255
AUG_2024,2024,AUGUST,T2,T20824006,Muscle_Tissue,BNT,0.953,13.81,13.43,44.49,-23.72,3.221555215
AUG_2024,2024,AUGUST,T2,T20824007,Muscle_Tissue,BNT,1.016,13.95,13.11,44.66,-24.18,3.202282362
AUG_2024,2024,AUGUST,T2,T20824010,Muscle_Tissue,BNT,0.98,13.11,13.59,43.78,-23.22,3.338795688
AUG_2024,2024,AUGUST,T2,T20824012,Muscle_Tissue,BNT,0.956,13.35,13.50,43.31,-23.84,3.245422117
AUG_2024,2024,AUGUST,T2,T20824013,Muscle_Tissue,BNT,0.907,14.40,13.51,46.05,-23.97,3.197325384
AUG_2024,2024,AUGUST,T2,T20824015,Muscle_Tissue,BNT,1.018,13.32,14.02,44.00,-24.49,3.304103337
AUG_2024,2024,AUGUST,T2,T20824016,Muscle_Tissue,BNT,1.006,13.12,14.41,42.75,-24.29,3.259596759
AUG_2024,2024,AUGUST,T2,T20824028,Muscle_Tissue,BNT,1.017,13.85,14.15,45.41,-23.81,3.278864458
AUG_2024,2024,AUGUST,T2,T20824034,Muscle_Tissue,BNT,0.972,12.89,13.37,43.74,-23.98,3.392555851
AUG_2024,2024,AUGUST,T2,T20824055,Muscle_Tissue,MTS,1.024,13.20,13.43,43.98,-23.24,3.331633806
AUG_2024,2024,AUGUST,T2,T20824060,Muscle_Tissue,MTS,0.998,13.12,12.95,43.52,-22.01,3.316005372
AUG_2024,2024,AUGUST,T2,T20824061,Muscle_Tissue,MTS,1.163,13.48,12.19,43.77,-22.20,3.247584931
AUG_2024,2024,AUGUST,T2,T20824062,Muscle_Tissue,MTS,1.105,13.34,12.89,44.17,-21.79,3.310809067
AUG_2024,2024,AUGUST,T2,T20824063,Muscle_Tissue,MTS,1.037,13.22,12.99,44.31,-23.43,3.352387845
AUG_2024,2024,AUGUST,T2,T20824064,Muscle_Tissue,MTS,0.902,13.83,12.76,45.45,-24.05,3.28562495
AUG_2024,2024,AUGUST,T2,T20824065,Muscle_Tissue,MTS,1.118,13.33,12.11,43.55,-21.54,3.26718617
AUG_2024,2024,AUGUST,T2,T20824068,Muscle_Tissue,MTS,0.971,13.66,14.20,44.90,-22.27,3.287654175
AUG_2024,2024,AUGUST,T2,T20824070,Muscle_Tissue,MTS,1.054,13.64,12.47,44.94,-23.02,3.29362986
AUG_2024,2024,AUGUST,T2,T20824083,Muscle_Tissue,MTS,0.933,13.94,13.12,44.80,-22.11,3.212894305
AUG_2024,2024,AUGUST,T2,T20824090,Muscle_Tissue,BNT,0.926,13.47,13.35,44.55,-24.09,3.307315271
AUG_2024,2024,AUGUST,T2,T20824109,Muscle_Tissue,MTS,1.051,13.75,13.04,45.46,-22.49,3.304735211
AUG_2024,2024,AUGUST,T2,T20824138,Muscle_Tissue,MTS,1.03,13.21,13.51,43.93,-22.24,3.324101527
AUG_2024,2024,AUGUST,T2,T20824242,Muscle_Tissue,MTS,0.95,13.61,12.36,46.83,-22.05,3.44126963
